Z,M,Group,Date
7.171,1.95,73,6/30/2021
6.612,1.58,73,6/30/2021
7.217,1.5,73,7/1/2021
7.137,1.7,73,7/2/2021
7.149,1.98,73,7/7/2021
7.255,1.25,73,7/11/2021
8.6,1.7,73,7/11/2021
7.084,1.69,73,7/13/2021
6.945,1.66,73,7/14/2021
7.148,1.86,73,7/14/2021
7.315,1.61,73,7/16/2021
7.327,2.14,73,7/17/2021
6.94,1.64,73,7/17/2021
6.883,1.79,73,7/18/2021
7.051,1.59,73,7/18/2021
7.044,1.66,73,7/19/2021
7.35,2.01,73,7/22/2021
7.242,1.9,73,7/22/2021
7.149,1.61,73,7/22/2021
7.097,1.96,73,7/22/2021
6.931,1.89,73,7/26/2021
8.3,1.9,73,7/28/2021
7.548,1.78,73,7/28/2021
6.682,2.02,73,8/1/2021
7.43,1.51,73,8/1/2021
9.5,1.6,73,8/2/2021
6.665,1.41,73,8/3/2021
7.141,1.63,73,8/3/2021
8.3,1.6,73,8/5/2021
8.5,1.9,73,8/6/2021
9.6,1.8,73,8/6/2021
7.9,1.6,73,8/6/2021
8.1,1.4,73,8/10/2021
8.3,1.7,73,8/11/2021
7.8,2.1,73,8/11/2021
7.347,2.42,73,8/11/2021
8.3,1.5,73,8/13/2021
8.3,2.2,73,8/14/2021
8,2.1,73,8/15/2021
8.3,1.8,73,8/17/2021
7.065,1.39,73,8/20/2021
7.279,2.08,73,8/20/2021
7.393,1.49,73,8/23/2021
6.898,1.76,73,8/23/2021
7.292,2.16,73,8/23/2021
6.839,1.41,73,8/23/2021
7.563,1.8,73,8/24/2021
7.028,1.66,73,8/24/2021
7.521,1.7,73,8/24/2021
7.149,1.56,73,8/25/2021
6.724,1.59,73,8/26/2021
6.773,1.54,73,8/27/2021
8.6,2.1,73,8/28/2021
8.1,2.5,73,8/31/2021
6.777,1.82,73,9/9/2021
6.912,1.84,73,9/10/2021
6.945,2.1,73,9/10/2021
6.775,1.68,73,9/19/2021
7.105,1.56,73,9/19/2021
7.583,2.01,73,9/21/2021
7.184,1.51,73,9/22/2021
6.885,1.68,73,9/22/2021
7.821,2.05,73,9/23/2021
7.564,1.93,73,9/23/2021
6.894,1.75,73,9/23/2021
7.335,1.96,73,9/24/2021
7.335,2.43,73,9/24/2021
7.179,1.63,73,9/24/2021
7.225,1.62,73,9/24/2021
6.784,1.84,73,9/29/2021
7.24,2.53,73,10/2/2021
7.234,1.97,73,10/9/2021
7.458,2.04,73,10/13/2021
8.7,2.1,73,10/16/2021
9.2,2.2,73,10/16/2021
7.263,2.05,73,10/27/2021
7.32,2.41,73,10/28/2021
7.18,2.45,73,10/28/2021
7.179,2.18,73,10/28/2021
7.006,2.06,73,10/29/2021
7.287,1.86,73,11/2/2021
6.993,1.98,73,11/8/2021
7.178,1.85,73,11/13/2021
7.13,2.25,73,11/15/2021
8,2.4,73,11/16/2021
8,2.2,73,11/19/2021
6.659,2.03,73,11/21/2021
8.9,2.2,73,11/25/2021
7.24,2.39,73,12/13/2021
7.317,2.42,73,12/18/2021
7.197,2.16,73,12/19/2021
7.074,1.87,73,12/19/2021
7.173,2.07,73,12/23/2021
7.036,2.15,73,12/25/2021
6.594,2.15,73,12/25/2021
7.374,2.04,73,12/31/2021
2.121,2.1,73,1/3/2022
6.363,2.18,73,1/15/2022
7.283,2.2,73,1/15/2022
8.4,2.3,73,1/16/2022
7.305,2.35,73,1/27/2022
6.531,2.26,73,2/1/2022
7.539,2.05,73,2/9/2022
7.605,2.18,73,2/9/2022
7.582,2.28,73,2/9/2022
7.562,1.97,73,2/9/2022
7.559,2.78,73,2/14/2022
7.711,1.45,73,2/19/2022
6.609,1.85,73,2/22/2022
6.665,2.09,73,3/10/2022
6.672,2.11,73,3/14/2022
6.961,1.85,73,3/18/2022
6.844,1.8,73,3/18/2022
7.235,2.29,73,3/20/2022
6.157,2.35,73,3/21/2022
7.27,2.68,73,3/27/2022
7.584,2.41,73,3/27/2022
7.084,2.24,73,3/29/2022
6.132,2,73,4/3/2022
7.31,2.4,73,4/9/2022
7.333,2.03,73,4/9/2022
7.238,1.83,73,4/13/2022
7.074,2.41,73,4/26/2022
7.645,3.52,73,5/1/2022
7.082,2.2,73,5/1/2022
7.187,2.06,73,5/2/2022
7.397,2.69,73,5/4/2022
8.2,2.3,73,5/5/2022
7.132,2.29,73,5/10/2022
7.15,2.04,73,5/11/2022
7.2,2.3,73,5/15/2022
6.569,1.94,73,5/25/2022
6.676,2.14,73,5/26/2022
7.211,2.26,73,5/27/2022
1.941,2.32,73,5/30/2022
7.277,2.2,73,6/1/2022
7.116,1.94,73,6/2/2022
6.76,2.02,73,6/7/2022
7.25,2.42,73,6/12/2022
7.299,1.99,73,6/12/2022
7.16,2.06,73,6/15/2022
6.949,2.21,73,6/17/2022
7.298,2.14,73,6/21/2022
7.286,2.33,73,6/26/2022
7.198,2.17,73,6/26/2022
6.671,1.93,73,7/3/2022
7.271,2.16,73,7/4/2022
9.139,2.21,73,7/11/2022
7.107,2.53,73,7/12/2022
9,2.5,73,7/16/2022
7.192,2,73,7/17/2022
7.201,2.09,73,7/22/2022
7.12,2.33,73,7/23/2022
7.199,2.22,73,7/28/2022
7.064,1.96,73,8/2/2022
7.215,2.06,73,8/3/2022
7.206,2.2,73,8/4/2022
8.7,2.4,73,8/8/2022
7.11,2.02,73,8/12/2022
6.967,2.28,73,8/16/2022
8.2,2.1,73,8/18/2022
7.355,2.08,73,8/24/2022
8.7,2.2,73,8/24/2022
8.9,2,73,8/25/2022
9,1.9,73,8/26/2022
7.2,2.1,73,9/13/2022
7.5,2,73,9/13/2022
7.2,1.9,73,9/15/2022
7.2,2.4,73,9/18/2022
9.8,2.4,73,9/18/2022
9.1,2.3,73,9/21/2022
8.3,2.1,73,9/22/2022
9,2.1,73,9/24/2022
8.4,2,73,9/26/2022
6.94,2.19,73,9/27/2022
8.9,2.1,73,10/3/2022
6.9,2,73,10/4/2022
7.076,1.85,73,10/5/2022
8.6,2.1,73,10/11/2022
7.1,2,73,10/16/2022
7.7,2.2,73,10/16/2022
7.9,2.2,73,10/23/2022
6.054,1.13,73,10/24/2022
7.5,2.8,73,10/29/2022
8.1,1.7,73,10/29/2022
8.3,2.2,73,11/1/2022
8.7,2.1,73,11/2/2022
7.7,2.5,73,11/2/2022
7.7,2.1,73,11/4/2022
8.1,2,73,11/4/2022
7.2,2.2,73,11/4/2022
5.7,1.8,73,11/6/2022
5.7,2.1,73,11/6/2022
7.1,1.9,73,11/7/2022
7.8,1.9,73,11/9/2022
7.2,2,73,11/9/2022
6.5,2,73,11/10/2022
7.1,2.1,73,11/11/2022
7.2,2.3,73,11/11/2022
7.6,2.3,73,11/11/2022
7.1,2.3,73,11/15/2022
6.3,2.2,73,11/21/2022
7.1,1.6,73,11/21/2022
9,2.2,73,11/24/2022
7.7,2,73,11/27/2022
8.1,1.7,73,11/28/2022
7.1,2.2,73,11/29/2022
7.5,2.3,73,12/2/2022
7.1,2.1,73,12/4/2022
7.5,2.2,73,12/5/2022
6.6,2.2,73,12/6/2022
7.1,2.4,73,12/6/2022
7.1,2.2,73,12/7/2022
7.4,2.3,73,12/10/2022
7.1,2,73,12/10/2022
7.7,2.5,73,12/10/2022
7.8,2.4,73,12/10/2022
6.9,2.2,73,12/12/2022
8,2,73,12/12/2022
7.7,1.9,73,12/14/2022
8.2,2.1,73,12/17/2022
7.4,2.1,73,12/18/2022
6.3,0.6,73,12/20/2022
8.6,1.7,73,12/21/2022
9.6,2,73,12/23/2022
7.3,2.1,73,12/24/2022
7.1,2.4,73,12/28/2022
8.5,2,73,12/28/2022
7.6,1.9,73,12/28/2022
7.1,2.4,73,1/1/2023
7,2.4,73,1/3/2023
6.4,2.1,73,1/3/2023
7.1,2.7,73,1/3/2023
7.1,2.1,73,1/3/2023
7.1,2.1,73,1/6/2023
7.8,2,73,1/7/2023
8,2,73,1/7/2023
7.2,2,73,1/7/2023
7.8,2.3,73,1/9/2023
7.4,2,73,1/11/2023
7.8,1.8,73,1/13/2023
6.8,1.5,73,1/14/2023
7,2.1,73,1/14/2023
7.9,2.2,73,1/14/2023
6.9,2.1,73,1/15/2023
6.7,2,73,1/16/2023
7,2.1,73,1/16/2023
7.9,2,73,1/18/2023
5.7,1.8,73,1/19/2023
8.1,2,73,1/21/2023
8.1,1.9,73,1/22/2023
6.4,0.5,73,1/22/2023
6.9,2.1,73,1/26/2023
9,2,73,1/27/2023
6.8,1.9,73,1/28/2023
6.8,2.2,73,1/28/2023
6.6,2.1,73,1/28/2023
7.2,2.1,73,1/28/2023
6.8,2.2,73,1/31/2023
7.4,2,73,1/31/2023
6.4,2,73,2/6/2023
7.2,2.1,73,2/7/2023
7.1,2.4,73,2/7/2023
7.9,2,73,2/8/2023
7.2,2.2,73,2/9/2023
6.6,2.2,73,2/9/2023
7.5,1.9,73,2/12/2023
7.1,1.9,73,2/12/2023
7.5,2,73,2/13/2023
7.1,2.1,73,2/15/2023
8.4,1.8,73,2/16/2023
7,1.8,73,2/17/2023
7.1,1.9,73,2/18/2023
7.4,2.2,73,2/21/2023
7,2.3,73,2/22/2023
7,2.1,73,2/26/2023
7.8,2,73,3/1/2023
7.9,2.2,73,3/3/2023
7.3,2.1,73,3/3/2023
8.1,2.2,73,3/7/2023
7.3,2.2,73,3/8/2023
6.3,2.5,73,3/9/2023
7.6,2.2,73,3/10/2023
9.4,1.8,73,3/15/2023
7.2,2.3,73,3/15/2023
6.6,2.1,73,3/17/2023
6.1,2.1,73,3/18/2023
8.9,2.1,73,3/25/2023
6.9,1.4,73,3/26/2023
7.7,1.6,73,3/26/2023
8.1,1.5,73,3/27/2023
7.2,1,73,3/27/2023
7.2,1.3,73,3/28/2023
7.8,1.5,73,3/29/2023
7.6,1.4,73,3/29/2023
8.1,0.9,73,3/29/2023
8.5,1.1,73,3/29/2023
7,1.2,73,3/29/2023
8.3,1.5,73,3/29/2023
2.9,1.1,73,3/29/2023
6.9,1.5,73,3/29/2023
7.1,1.5,73,3/29/2023
7.2,1.2,73,3/29/2023
7.1,1.7,73,3/29/2023
7.1,1,73,3/29/2023
7.1,1.3,73,3/30/2023
7.9,1.3,73,3/30/2023
7.1,1.5,73,3/30/2023
3.3,1.1,73,3/30/2023
7.3,1.4,73,3/31/2023
7.4,1.9,73,3/31/2023
7.1,1.4,73,3/31/2023
6.2,1,73,3/31/2023
8,1.5,73,3/31/2023
7.1,1.3,73,3/31/2023
5.8,2.2,73,3/31/2023
8,1.4,73,3/31/2023
7.7,1.2,73,3/31/2023
7.1,2.1,73,3/31/2023
7.5,2,73,3/31/2023
7.1,1.5,73,4/1/2023
7.4,1.5,73,4/1/2023
8.1,1,73,4/1/2023
5.5,0.9,73,4/2/2023
6.8,1.4,73,4/2/2023
7.1,1.2,73,4/2/2023
7.6,1.3,73,4/3/2023
4,0.9,73,4/3/2023
7,1.2,73,4/3/2023
7.1,1.1,73,4/3/2023
7.2,1.2,73,4/3/2023
9,1.7,73,4/7/2023
6.7,1.8,73,4/18/2023
10,2.3,73,4/28/2023
7.49,2.07,74,8/29/2019
7.609,2.1,74,11/19/2019
6.857,2.3,74,12/18/2019
7.179,1.34,74,12/26/2019
6.882,2.92,74,12/29/2019
6.86,1.99,74,12/30/2019
6.933,2.12,74,1/1/2020
6.972,2.14,74,1/2/2020
6.888,2.7,74,1/2/2020
6.669,2,74,1/3/2020
6.989,2.14,74,1/9/2020
6.913,2.29,74,1/13/2020
6.894,2.04,74,1/21/2020
7.083,1.36,74,1/24/2020
6.846,2.07,74,2/4/2020
6.054,1.61,74,2/7/2020
6.97,2.33,74,3/7/2020
7.103,2.52,74,3/8/2020
6.995,2.22,74,3/9/2020
7.429,1.41,74,3/12/2020
6.937,2.08,74,3/25/2020
7.018,2.29,74,5/8/2020
6.833,2.04,74,6/13/2020
6.984,2.42,74,7/10/2020
6.795,2.21,74,7/17/2020
7.008,2.31,74,7/30/2020
7.528,1.22,74,12/5/2020
8.6,2.2,74,12/5/2020
8.5,2.4,74,8/16/2021
6.986,2.19,74,9/16/2021
8.008,2.28,74,10/29/2021
7.278,2.31,74,12/22/2021
7.145,2.32,74,5/11/2022
7.2,2.2,74,3/19/2023
6.4,1.2,74,3/28/2023
6.723,1.47,75,11/3/2019
8.132,1.28,75,1/27/2020
6.157,1.43,75,2/11/2020
5.952,1.14,75,6/13/2020
6.818,1.93,75,8/24/2020
6.642,2.21,75,9/3/2020
6.741,1.89,75,9/4/2020
6.515,0.8,75,9/11/2020
6.79,1.92,75,9/14/2020
6.655,2.54,75,9/14/2020
6.584,2.43,75,9/14/2020
6.441,2.14,75,9/15/2020
6.464,2.25,75,9/15/2020
6.742,2.15,75,9/16/2020
6.278,1.98,75,9/18/2020
6.358,1.78,75,9/18/2020
6.462,1.52,75,9/18/2020
6.347,1.74,75,9/18/2020
6.328,3.66,75,9/18/2020
6.47,1.48,75,9/18/2020
6.214,1.15,75,9/18/2020
6.6,2.2,75,9/18/2020
6.412,1.67,75,9/18/2020
6.442,1.75,75,9/18/2020
6.397,2.07,75,9/19/2020
6.413,1.91,75,9/19/2020
6.37,1.74,75,9/19/2020
6.296,2.29,75,9/19/2020
6.404,1.69,75,9/19/2020
6.415,2.1,75,9/19/2020
6.601,2.24,75,9/20/2020
6.7,2.24,75,9/20/2020
6.733,1.94,75,9/20/2020
6.624,1.52,75,9/20/2020
6.759,1.81,75,9/20/2020
6.818,1.91,75,9/20/2020
6.599,1.95,75,9/20/2020
6.841,1.58,75,9/20/2020
6.63,1.18,75,9/20/2020
6.558,2.35,75,9/22/2020
6.456,1.97,75,9/22/2020
6.603,2.59,75,9/24/2020
6.76,1.48,75,10/1/2020
6.676,2.12,75,10/1/2020
6.612,1.66,75,10/4/2020
6.927,2.33,75,10/4/2020
6.805,1.83,75,10/4/2020
6.849,2.08,75,10/4/2020
6.943,1.95,75,10/4/2020
6.861,2.28,75,10/5/2020
6.816,2.01,75,10/5/2020
6.534,1.77,75,10/7/2020
6.436,1.94,75,10/8/2020
6.603,1.88,75,10/10/2020
7.106,2.04,75,10/15/2020
6.482,2.62,75,10/16/2020
6.395,1.5,75,10/16/2020
7.072,1.62,75,10/18/2020
6.971,1.71,75,10/22/2020
6.409,2.65,75,10/27/2020
6.406,1.54,75,10/27/2020
6.416,3.86,75,10/28/2020
6.573,2.24,75,10/28/2020
6.744,2.11,75,10/28/2020
6.955,1.8,75,10/28/2020
6.734,1.98,75,10/28/2020
6.898,1.42,75,10/30/2020
6.847,1.52,75,10/31/2020
7.145,1.48,75,11/3/2020
6.592,1.26,75,11/4/2020
6.29,2.22,75,11/4/2020
6.899,1.55,75,11/7/2020
6.663,1.6,75,11/7/2020
6.832,1.46,75,11/7/2020
6.877,1.57,75,11/7/2020
6.796,1.41,75,11/7/2020
6.6,2.41,75,11/7/2020
6.78,2.02,75,11/7/2020
7.097,1.96,75,11/7/2020
6.591,1.81,75,11/8/2020
6.712,2.01,75,11/10/2020
6.726,1.88,75,11/10/2020
6.697,1.57,75,11/13/2020
6.462,1.66,75,11/15/2020
6.647,1.62,75,11/17/2020
7.035,1.78,75,11/19/2020
7.28,1.36,75,11/24/2020
7.008,1.62,75,11/24/2020
7.082,1.82,75,11/24/2020
6.974,1.98,75,11/25/2020
6.974,1.52,75,11/28/2020
7.19,1.98,75,11/29/2020
7.205,1.54,75,11/29/2020
6.999,1.57,75,11/30/2020
6.851,1.62,75,12/1/2020
6.59,1.68,75,12/2/2020
6.497,1.46,75,12/2/2020
4.923,1.44,75,12/8/2020
7.198,1.84,75,12/8/2020
8.5,2.2,75,12/9/2020
7.9,2.3,75,12/9/2020
6.887,1.79,75,12/9/2020
6.743,1.53,75,12/10/2020
6.888,1.64,75,12/10/2020
8.3,1.9,75,12/10/2020
7.8,1.7,75,12/10/2020
7.9,1.8,75,12/10/2020
7.111,2.23,75,12/11/2020
7.149,1.73,75,12/13/2020
7.13,1.98,75,12/13/2020
7.33,1.62,75,12/13/2020
7.022,2.21,75,12/13/2020
7.406,1.51,75,12/18/2020
7.06,1.64,75,12/22/2020
7.03,1.96,75,12/23/2020
7.027,1.69,75,12/24/2020
7.039,2.17,75,12/24/2020
7.19,1.86,75,12/25/2020
7.215,1.56,75,12/25/2020
7.584,1.57,75,12/29/2020
7.586,1.71,75,12/29/2020
2.095,1.02,75,12/31/2020
7.278,1.56,75,12/31/2020
7.482,1.39,75,1/2/2021
6.979,2.02,75,1/3/2021
7.081,1.97,75,1/3/2021
7.9,2.6,75,1/3/2021
3.072,1.28,75,1/3/2021
7.27,1.75,75,1/3/2021
7.364,1.45,75,1/4/2021
7.095,1.82,75,1/17/2021
7.158,1.52,75,1/17/2021
8.42,1.32,75,1/18/2021
7.013,1.76,75,1/18/2021
6.892,1.7,75,1/18/2021
6.884,2.08,75,1/19/2021
6.731,1.41,75,1/19/2021
6.97,1.56,75,1/20/2021
6.412,2,75,1/23/2021
6.51,1.63,75,1/24/2021
6.582,1.85,75,1/24/2021
6.669,1.61,75,1/24/2021
6.61,2.49,75,1/24/2021
6.677,1.58,75,1/24/2021
6.555,1.61,75,1/24/2021
6.588,1.37,75,1/24/2021
6.64,1.92,75,1/24/2021
6.647,1.7,75,1/25/2021
6.614,1.47,75,1/25/2021
6.575,2.49,75,1/25/2021
6.558,1.63,75,1/26/2021
6.665,1.97,75,1/26/2021
7.058,1.89,75,1/30/2021
6.927,1.97,75,1/31/2021
6.827,1.72,75,1/31/2021
6.811,1.77,75,1/31/2021
9.548,1.93,75,2/2/2021
7.381,2.18,75,2/3/2021
7.209,1.62,75,2/3/2021
7.223,1.72,75,2/5/2021
7.221,1.93,75,2/5/2021
7.311,1.44,75,2/8/2021
7.464,2.09,75,2/9/2021
7.075,1.73,75,2/11/2021
7.443,1.72,75,2/13/2021
8.7,2.4,75,2/18/2021
7.457,2.68,75,2/18/2021
7.344,1.43,75,2/18/2021
6.999,1.82,75,2/19/2021
6.466,1.83,75,2/19/2021
8.5,2.5,75,2/19/2021
7.044,1.64,75,2/19/2021
6.997,2.1,75,2/20/2021
6.986,1.61,75,2/20/2021
7.014,1.6,75,2/20/2021
7.391,1.38,75,2/23/2021
7.34,1.38,75,2/25/2021
7.643,1.63,75,2/26/2021
7.626,2,75,2/28/2021
6.81,1.72,75,3/9/2021
6.98,1.5,75,3/12/2021
7.092,1.74,75,3/15/2021
9,1.6,75,3/28/2021
8.5,2.1,75,3/29/2021
7.025,2.01,75,3/30/2021
6.987,1.96,75,3/31/2021
7.382,1.64,75,4/20/2021
7.5,2.1,75,4/21/2021
7.009,1.46,75,4/21/2021
6.934,1.65,75,4/21/2021
8,2,75,4/21/2021
7.564,1.82,75,4/22/2021
7.918,1.98,75,4/28/2021
7.9,2,75,5/1/2021
7.2,1.7,75,5/2/2021
8,2.5,75,5/2/2021
6.98,1.81,75,5/2/2021
8.2,2.2,75,5/2/2021
6.866,2.13,75,5/2/2021
7.2,1.9,75,5/2/2021
7.134,1.75,75,5/3/2021
8.3,3.4,75,5/3/2021
6.827,1.5,75,5/3/2021
7.3,2.3,75,5/3/2021
8.6,1.9,75,5/3/2021
7.287,1.53,75,5/6/2021
7.271,1.79,75,5/6/2021
7.372,2.03,75,5/6/2021
6.671,1.73,75,5/10/2021
8.3,2.6,75,5/10/2021
6.687,1.65,75,5/14/2021
7.583,1.59,75,5/14/2021
7.36,2.29,75,6/2/2021
7.085,1.44,75,6/4/2021
7.275,1.56,75,6/5/2021
6.653,1.76,75,6/9/2021
6.749,1.44,75,6/14/2021
7.884,1.51,75,6/22/2021
8.053,1.63,75,6/23/2021
7.309,1.71,75,6/30/2021
6.326,1.65,75,7/13/2021
8.6,2.5,75,7/13/2021
7.4,2,75,7/13/2021
6.531,1.72,75,7/13/2021
7.071,2.15,75,7/24/2021
7.7,2,75,8/7/2021
6.86,1.81,75,8/7/2021
6.943,2.66,75,8/24/2021
6.915,1.64,75,8/26/2021
7.357,1.89,75,9/14/2021
7.222,1.82,75,9/20/2021
7.283,1.66,75,9/20/2021
7.34,1.55,75,9/23/2021
6.568,2.35,75,10/3/2021
6.33,2.03,75,10/3/2021
6.981,2.09,75,10/14/2021
7.419,2.92,75,10/27/2021
6.396,1.9,75,11/2/2021
6.752,2.02,75,11/2/2021
6.989,2.43,75,11/2/2021
7.067,2.21,75,11/2/2021
6.831,2.24,75,11/22/2021
6.659,2.29,75,12/24/2021
6.835,2.3,75,1/10/2022
7.773,2.53,75,2/18/2022
6.8,2.15,75,3/22/2022
7.287,2.61,75,5/6/2022
7.29,2.1,75,5/6/2022
6.53,2.14,75,5/6/2022
1.915,2.16,75,5/6/2022
6.741,2.57,75,5/6/2022
6.657,2.51,75,5/6/2022
6.555,2.41,75,5/7/2022
6.417,2.14,75,5/7/2022
6.939,2.48,75,5/8/2022
7.495,2.28,75,5/8/2022
7.125,2.3,75,5/14/2022
6.914,2.42,75,5/24/2022
7.029,2.23,75,5/24/2022
3.998,2.25,75,6/8/2022
6.631,2,75,6/9/2022
7.288,2.07,75,6/11/2022
7.475,2.12,75,7/10/2022
6.986,2.31,75,7/13/2022
7.065,2.09,75,7/13/2022
7.5,2.2,75,8/4/2022
9.1,2.6,75,8/21/2022
6.73,2.16,75,8/22/2022
7.568,1.97,75,8/28/2022
8.9,2,75,8/29/2022
11,1.6,75,10/11/2022
8.9,2.1,75,10/18/2022
8.6,2.2,75,10/18/2022
8.7,2.1,75,10/19/2022
8.8,2.3,75,10/20/2022
9.5,2.2,75,10/20/2022
8.728,2.06,75,10/20/2022
11,1.8,75,10/20/2022
8.8,2.2,75,10/20/2022
8.7,2,75,10/21/2022
9.8,2,75,10/22/2022
1.915,1.07,75,10/24/2022
8.6,2.3,75,11/22/2022
8.7,2.4,75,11/26/2022
7.2,2.7,75,12/1/2022
8.4,2.3,75,12/6/2022
8.9,3.4,75,12/7/2022
9,2.1,75,12/7/2022
8.8,2.1,75,12/7/2022
8,2,75,12/12/2022
7.4,1.8,75,12/21/2022
8.4,2,75,1/28/2023
8.1,2.6,75,2/5/2023
7.7,1.8,75,2/14/2023
7.1,1.9,75,2/14/2023
9.2,1.2,75,2/15/2023
8.5,1.8,75,2/19/2023
7.6,2.2,75,3/13/2023
7.4,2.2,75,3/24/2023
8.7,1.2,75,3/26/2023
8.8,1.5,75,3/28/2023
8.9,1.2,75,3/28/2023
8.7,1.9,75,3/28/2023
7.2,1.6,75,3/28/2023
7.9,1.5,75,3/29/2023
8.6,1.6,75,3/29/2023
7.6,1.7,75,3/29/2023
8.8,1.3,75,3/29/2023
7.7,1.2,75,3/29/2023
7.5,1.1,75,3/29/2023
8.7,1.1,75,3/29/2023
8.6,2.1,75,3/29/2023
8.9,1.4,75,3/31/2023
10.1,2.4,75,4/8/2023
7.7,2,75,4/12/2023
4.1,3.1,75,4/15/2023
8.9,3,75,4/15/2023
8.3,2.1,75,4/15/2023
8.1,2,75,4/15/2023
8.1,2.4,75,4/16/2023
8.1,2.5,75,4/16/2023
9.1,2.3,75,4/16/2023
9.7,2.2,75,4/16/2023
8.4,2.4,75,4/16/2023
7.1,1.9,75,4/16/2023
8.5,2,75,4/19/2023
8.1,2.4,75,4/20/2023
8.5,2.2,75,4/20/2023
8.6,2.1,75,4/22/2023
8.1,2.1,75,4/22/2023
8.6,2.4,75,4/23/2023
8.6,2.1,75,4/29/2023
7.288,1.28,76,2/21/2020
6.157,1.48,76,3/26/2020
7.1,1.7,76,3/26/2020
4.839,1.94,76,3/27/2020
6.569,1.35,76,4/13/2020
7.212,1.55,76,4/25/2020
7.196,1.43,76,4/27/2020
5.091,1.71,76,5/3/2020
7.8,1.9,76,5/21/2020
6.665,1.05,76,5/23/2020
6.106,0.9,76,5/29/2020
5.592,0.68,76,5/31/2020
5.746,0.77,76,5/31/2020
6.662,0.94,76,6/4/2020
8.738,0.93,76,6/4/2020
6.619,1.01,76,6/6/2020
6.666,1.28,76,6/6/2020
6.652,1.38,76,6/7/2020
6.558,1.27,76,6/7/2020
6.5,1.06,76,6/7/2020
6.392,0.78,76,6/12/2020
6.054,1.13,76,6/13/2020
5.797,0.63,76,6/14/2020
6.249,1.32,76,6/18/2020
6.678,1.88,76,6/18/2020
6.732,2.34,76,6/23/2020
7.067,2.49,76,7/5/2020
6.754,2.23,76,8/15/2020
6.844,2.68,76,8/16/2020
6.78,1.07,76,8/16/2020
6.725,2.62,76,8/16/2020
6.975,2.06,76,8/30/2020
7.033,2.35,76,8/30/2020
6.958,2.24,76,8/31/2020
6.779,2.45,76,9/2/2020
6.349,3.42,76,9/2/2020
6.593,3.39,76,9/2/2020
6.587,2.33,76,9/2/2020
6.884,2.63,76,9/2/2020
6.528,1.9,76,9/2/2020
6.712,1.83,76,9/2/2020
6.676,2.83,76,9/2/2020
6.928,3.09,76,9/3/2020
6.514,1.78,76,9/3/2020
6.973,2.04,76,9/4/2020
7.011,2.8,76,9/5/2020
6.822,2.08,76,9/5/2020
6.839,2.01,76,9/6/2020
6.976,1.94,76,9/7/2020
6.79,1.91,76,9/10/2020
7.112,1.82,76,9/14/2020
6.672,2.18,76,9/14/2020
7.119,2.06,76,9/14/2020
7.357,1.34,76,9/20/2020
6.687,2.11,76,9/28/2020
7.214,2.47,76,10/4/2020
7.049,1.89,76,10/4/2020
6.539,1.82,76,10/7/2020
6.675,2.11,76,10/7/2020
7.05,2.2,76,10/14/2020
6.76,2.89,76,10/15/2020
7.316,2.05,76,10/19/2020
7.289,2.05,76,10/19/2020
7.167,1.62,76,10/19/2020
6.981,1.6,76,10/19/2020
6.892,1.88,76,10/19/2020
6.889,1.44,76,10/19/2020
6.798,1.7,76,10/19/2020
6.825,1.88,76,10/20/2020
6.946,1.66,76,10/20/2020
7.272,1.65,76,10/21/2020
6.848,1.89,76,10/21/2020
7.517,1.53,76,10/23/2020
7.041,1.35,76,10/24/2020
7.304,1.69,76,10/25/2020
6.688,2.88,76,11/1/2020
7.296,1.53,76,11/2/2020
6.787,1.54,76,11/14/2020
6.696,2.42,76,11/14/2020
6.796,2.87,76,11/14/2020
6.886,1.64,76,11/15/2020
6.969,1.65,76,11/15/2020
6.965,1.65,76,11/15/2020
6.966,1.96,76,11/15/2020
6.726,1.65,76,11/15/2020
6.638,1.69,76,11/15/2020
7.165,3.23,76,11/15/2020
6.545,1.49,76,11/15/2020
6.577,1.32,76,11/15/2020
7.094,2.01,76,11/20/2020
6.641,1.7,76,11/20/2020
6.811,1.63,76,11/30/2020
6.523,2.25,76,12/1/2020
6.576,1.67,76,12/4/2020
7.322,2.13,76,12/14/2020
7.001,1.47,76,12/30/2020
7.082,2.02,76,12/30/2020
7.096,1.56,76,12/31/2020
7.504,2.29,76,2/13/2021
7.524,1.81,76,2/15/2021
6.78,2.23,76,2/16/2021
6.911,1.61,76,2/17/2021
6.819,1.48,76,2/17/2021
7.17,1.64,76,2/22/2021
8.3,2.4,76,2/22/2021
7.102,1.43,76,2/22/2021
7.022,2.25,76,3/3/2021
7.115,3.16,76,3/3/2021
6.791,1.72,76,3/4/2021
6.515,1.91,76,3/21/2021
8.3,2.4,76,3/30/2021
6.829,1.91,76,3/31/2021
6.868,2.1,76,3/31/2021
6.862,2.12,76,4/3/2021
7.495,1.56,76,4/6/2021
7.7,2.2,76,4/20/2021
7.089,1.36,76,4/22/2021
7.9,2.8,76,4/24/2021
6.975,1.73,76,4/24/2021
6.157,2.04,76,4/24/2021
9.254,1.72,76,6/9/2021
7.463,1.77,76,7/8/2021
7.527,1.68,76,7/18/2021
6.633,2.54,76,12/4/2021
8.3,2.7,76,12/27/2021
8,2.6,76,12/29/2021
6.839,2.57,76,12/29/2021
6.575,2.8,76,4/28/2022
7.322,2.62,76,6/19/2022
7.14,1.91,76,6/21/2022
7.144,2.25,76,7/8/2022
